valid_time,u10,v10,t2m,ssrd,latitude,longitude
2025-02-07 21:00:00,-5.061676,0.12287903,275.0706,0.0,53.0,8.75
2025-02-07 22:00:00,-5.015381,0.01210022,274.91342,0.0,53.0,8.75
2025-02-07 23:00:00,-5.352951,0.3780365,274.78308,0.0,53.0,8.75
2025-02-08 00:00:00,-5.653412,0.47180176,274.61896,0.0,53.0,8.75
2025-02-08 01:00:00,-5.5808563,0.94551086,274.52423,0.0,53.0,8.75
2025-02-08 02:00:00,-5.5162354,1.2075958,274.5229,0.0,53.0,8.75
2025-02-08 03:00:00,-5.4062805,1.2201233,274.41058,0.0,53.0,8.75
2025-02-08 04:00:00,-5.25589,1.0891266,274.31024,0.0,53.0,8.75
2025-02-08 05:00:00,-5.0048523,1.1833954,274.12988,0.0,53.0,8.75
2025-02-08 06:00:00,-4.746826,1.2493896,273.77856,0.0,53.0,8.75
2025-02-08 07:00:00,-4.63591,1.1240845,273.36536,0.0,53.0,8.75
2025-02-08 08:00:00,-4.6794586,1.2264252,273.4112,123520.0,53.0,8.75
2025-02-08 09:00:00,-4.621811,1.1835938,274.07202,468736.0,53.0,8.75
2025-02-08 10:00:00,-4.942398,2.6986237,274.86322,770624.0,53.0,8.75
2025-02-08 11:00:00,-4.506912,2.1641083,275.8546,1.000832e+06,53.0,8.75
2025-02-08 12:00:00,-4.260956,2.1293945,276.61404,1.113664e+06,53.0,8.75
2025-02-08 13:00:00,-3.92659,2.2013702,277.35052,1.023808e+06,53.0,8.75
2025-02-08 14:00:00,-3.8924255,1.8668518,277.9348,848384.0,53.0,8.75
2025-02-08 15:00:00,-3.6928558,1.333847,277.96436,503936.0,53.0,8.75
2025-02-08 16:00:00,-3.5256195,1.1512451,277.81284,125760.0,53.0,8.75
2025-02-08 17:00:00,-3.6821747,1.3374329,277.7445,4224.0,53.0,8.75
2025-02-08 18:00:00,-3.6068115,1.5298767,277.52026,0.0,53.0,8.75
2025-02-08 19:00:00,-3.235962,1.378418,277.21997,0.0,53.0,8.75
2025-02-08 20:00:00,-3.0725708,1.0929413,276.93628,0.0,53.0,8.75
2025-02-08 21:00:00,-3.0695038,1.011734,276.57367,0.0,53.0,8.75
2025-02-08 22:00:00,-3.229126,0.8840332,275.63324,0.0,53.0,8.75
2025-02-08 23:00:00,-2.9177094,0.62020874,275.10577,0.0,53.0,8.75
2025-02-09 00:00:00,-2.684784,0.42466736,274.64246,0.0,53.0,8.75
2025-02-09 01:00:00,-2.7797394,0.20791626,274.32837,0.0,53.0,8.75
2025-02-09 02:00:00,-2.9278564,-0.10209656,274.13745,0.0,53.0,8.75
2025-02-09 03:00:00,-3.079834,-0.27487183,273.71716,0.0,53.0,8.75
2025-02-09 04:00:00,-3.127777,-0.4180298,273.60065,0.0,53.0,8.75
2025-02-09 05:00:00,-3.2833862,-0.47227478,273.34027,0.0,53.0,8.75
2025-02-09 06:00:00,-3.427719,-0.32347107,273.13727,0.0,53.0,8.75
2025-02-09 07:00:00,-3.318924,-0.31684875,272.8236,0.0,53.0,8.75
2025-02-09 08:00:00,-3.2002106,-0.8089752,273.07315,130880.0,53.0,8.75
2025-02-09 09:00:00,-3.2260742,-1.0528107,273.79388,512640.0,53.0,8.75
2025-02-09 10:00:00,-3.234024,-0.8810425,275.2047,882560.0,53.0,8.75
2025-02-09 11:00:00,-3.1855621,-1.6398621,276.33838,1.143488e+06,53.0,8.75
2025-02-09 12:00:00,-3.244629,-1.8032684,277.24597,1.252864e+06,53.0,8.75
2025-02-09 13:00:00,-3.4815216,-1.5230408,277.75763,1.19936e+06,53.0,8.75
2025-02-09 14:00:00,-3.7121582,-1.6448822,277.9046,986304.0,53.0,8.75
2025-02-09 15:00:00,-3.2402039,-1.951355,277.5786,644032.0,53.0,8.75
2025-02-09 16:00:00,-3.0814362,-2.1703339,276.70392,235264.0,53.0,8.75
2025-02-09 17:00:00,-3.1732025,-1.8750458,275.95038,10752.0,53.0,8.75
2025-02-09 18:00:00,-3.4328613,-1.9263,275.3778,0.0,53.0,8.75
2025-02-09 19:00:00,-3.6466675,-2.0598145,275.22028,0.0,53.0,8.75
2025-02-09 20:00:00,-3.663147,-2.2049255,275.10318,0.0,53.0,8.75
2025-02-09 21:00:00,-3.5474243,-2.0424805,275.0631,0.0,53.0,8.75
2025-02-09 22:00:00,-3.4762573,-1.7515717,275.13593,0.0,53.0,8.75
2025-02-09 23:00:00,-3.288559,-1.6908722,275.12677,0.0,53.0,8.75
2025-02-10 00:00:00,-3.505539,-1.5286255,275.16302,0.0,53.0,8.75
2025-02-10 01:00:00,-3.4707184,-1.2114868,274.97235,0.0,53.0,8.75
2025-02-10 02:00:00,-3.3336792,-1.2090149,274.99158,0.0,53.0,8.75
2025-02-10 03:00:00,-3.334198,-1.5991211,275.00656,0.0,53.0,8.75
2025-02-10 04:00:00,-3.5318146,-1.7273865,274.89212,0.0,53.0,8.75
2025-02-10 05:00:00,-3.7297668,-1.6033936,274.74713,0.0,53.0,8.75
2025-02-10 06:00:00,-3.9545288,-1.4325867,274.44794,0.0,53.0,8.75
2025-02-10 07:00:00,-4.3635864,-1.1958618,273.9947,128.0,53.0,8.75
2025-02-10 08:00:00,-5.095688,-0.7823181,274.1349,86848.0,53.0,8.75
2025-02-10 09:00:00,-5.0693207,-0.5815277,274.32318,289216.0,53.0,8.75
2025-02-10 10:00:00,-5.0729675,-0.726593,274.5586,488512.0,53.0,8.75
2025-02-10 11:00:00,-5.2439117,-0.7105255,275.10577,726656.0,53.0,8.75
2025-02-10 12:00:00,-5.3220215,-0.61408997,275.7059,913920.0,53.0,8.75
2025-02-10 13:00:00,-5.395462,-0.38954163,276.39264,1.087424e+06,53.0,8.75
2025-02-10 14:00:00,-5.792465,-0.2772522,276.73816,908288.0,53.0,8.75
2025-02-10 15:00:00,-5.754425,-0.4487152,276.7094,627456.0,53.0,8.75
2025-02-10 16:00:00,-5.26239,-0.77793884,276.25977,247168.0,53.0,8.75
2025-02-10 17:00:00,-5.4228516,-0.2919464,275.66245,12672.0,53.0,8.75
2025-02-10 18:00:00,-5.7534943,0.15974426,275.3169,0.0,53.0,8.75
2025-02-10 19:00:00,-6.057907,0.26634216,275.00055,0.0,53.0,8.75
2025-02-10 20:00:00,-6.2727203,0.25578308,274.92667,0.0,53.0,8.75
2025-02-10 21:00:00,-5.9836426,0.6215973,274.86957,0.0,53.0,8.75
2025-02-10 22:00:00,-5.714554,0.6278229,274.6561,0.0,53.0,8.75
2025-02-10 23:00:00,-6.271988,0.6358795,274.27954,0.0,53.0,8.75
2025-02-11 00:00:00,-6.809189,0.42315674,274.04083,0.0,53.0,8.75
2025-02-11 01:00:00,-6.9539795,0.4892273,274.036,0.0,53.0,8.75
2025-02-11 02:00:00,-7.163498,0.6551819,273.88916,0.0,53.0,8.75
2025-02-11 03:00:00,-7.1410065,0.9719238,273.58023,0.0,53.0,8.75
2025-02-11 04:00:00,-7.0172577,1.1412048,273.32068,0.0,53.0,8.75
2025-02-11 05:00:00,-6.9309387,1.186203,273.11438,0.0,53.0,8.75
2025-02-11 06:00:00,-6.8109436,1.2775421,272.85278,0.0,53.0,8.75
2025-02-11 07:00:00,-6.506714,1.3975525,272.6491,64.0,53.0,8.75
2025-02-11 08:00:00,-6.287918,1.3930359,272.40326,28288.0,53.0,8.75
2025-02-11 09:00:00,-5.39624,0.55900574,272.15533,95808.0,53.0,8.75
2025-02-11 10:00:00,-5.363983,1.1781006,272.31708,154816.0,53.0,8.75
2025-02-11 11:00:00,-5.0936127,1.2563171,272.6128,311744.0,53.0,8.75
2025-02-11 12:00:00,-5.2721863,0.8959656,272.81873,310144.0,53.0,8.75
2025-02-11 13:00:00,-5.062607,0.9067688,273.03653,338880.0,53.0,8.75
2025-02-11 14:00:00,-4.880127,0.7363281,273.25867,276608.0,53.0,8.75
2025-02-11 15:00:00,-4.825485,0.92163086,273.60254,221504.0,53.0,8.75
2025-02-11 16:00:00,-4.69075,1.1408081,273.73834,158464.0,53.0,8.75
2025-02-11 17:00:00,-4.597275,1.1909332,274.15778,9600.0,53.0,8.75
2025-02-11 18:00:00,-4.722748,1.2470703,274.39258,0.0,53.0,8.75
2025-02-11 19:00:00,-4.727585,1.3195953,274.47955,0.0,53.0,8.75
2025-02-11 20:00:00,-4.5401154,1.3252563,274.54138,0.0,53.0,8.75
2025-02-11 21:00:00,-4.3756714,1.1706085,274.46765,0.0,53.0,8.75
2025-02-11 22:00:00,-3.9523315,0.7162323,274.60376,0.0,53.0,8.75
2025-02-11 23:00:00,-3.969635,0.31611633,274.63565,0.0,53.0,8.75
2025-02-12 00:00:00,-4.113922,0.113861084,274.29956,0.0,53.0,8.75
2025-02-12 01:00:00,-4.2940063,0.1819458,273.99054,0.0,53.0,8.75
2025-02-12 02:00:00,-4.3560486,0.28926086,273.8094,0.0,53.0,8.75
2025-02-12 03:00:00,-4.1680145,0.37709045,273.60718,0.0,53.0,8.75
2025-02-12 04:00:00,-4.045685,0.38609314,273.30176,0.0,53.0,8.75
2025-02-12 05:00:00,-4.142456,0.3101349,273.39752,0.0,53.0,8.75
2025-02-12 06:00:00,-4.313675,0.36331177,273.12292,0.0,53.0,8.75
2025-02-12 07:00:00,-4.4588013,0.554657,273.04736,576.0,53.0,8.75
2025-02-12 08:00:00,-4.5513306,0.7577057,272.6958,115776.0,53.0,8.75
2025-02-12 09:00:00,-4.387863,0.65460205,272.363,192576.0,53.0,8.75
2025-02-12 10:00:00,-4.028137,0.8218231,272.6731,249728.0,53.0,8.75
2025-02-12 11:00:00,-3.9144745,0.90682983,272.77283,386624.0,53.0,8.75
2025-02-12 12:00:00,-3.8168488,0.71673584,272.91425,487104.0,53.0,8.75
2025-02-12 13:00:00,-3.6833344,0.30334473,272.93268,469632.0,53.0,8.75
2025-02-12 14:00:00,-3.6481323,-0.037368774,272.44806,263680.0,53.0,8.75
2025-02-12 15:00:00,-3.4943848,-0.078430176,272.59723,204032.0,53.0,8.75
2025-02-12 16:00:00,-2.7754822,-0.21328735,272.6264,83712.0,53.0,8.75
2025-02-12 17:00:00,-2.738968,-0.34524536,271.96063,4480.0,53.0,8.75
2025-02-12 18:00:00,-2.7880707,-0.6403198,271.98535,0.0,53.0,8.75
2025-02-12 19:00:00,-2.868515,-1.0126648,271.94455,0.0,53.0,8.75
2025-02-12 20:00:00,-2.792633,-1.2974854,271.9057,0.0,53.0,8.75
2025-02-12 21:00:00,-2.6948242,-1.2442017,271.77362,0.0,53.0,8.75
2025-02-12 22:00:00,-2.5721893,-1.1585846,271.25192,0.0,53.0,8.75
2025-02-12 23:00:00,-2.3907623,-1.3756866,271.11005,0.0,53.0,8.75
2025-02-13 00:00:00,-2.1546936,-1.8500824,270.632,0.0,53.0,8.75
2025-02-13 01:00:00,-2.0483856,-2.0728455,270.45306,0.0,53.0,8.75
2025-02-13 02:00:00,-1.6785736,-1.7688446,269.88068,0.0,53.0,8.75
2025-02-13 03:00:00,-1.357605,-1.867096,269.46213,0.0,53.0,8.75
2025-02-13 04:00:00,-1.3055878,-2.2092438,269.0992,0.0,53.0,8.75
2025-02-13 05:00:00,-1.377243,-2.492569,269.12918,0.0,53.0,8.75
2025-02-13 06:00:00,-0.89146423,-2.1986542,269.1167,0.0,53.0,8.75
2025-02-13 07:00:00,-0.3748169,-1.8827972,269.50055,1152.0,53.0,8.75
2025-02-13 08:00:00,-0.21629333,-1.9581299,269.9261,91328.0,53.0,8.75
2025-02-13 09:00:00,-0.44151306,-2.3838806,270.37378,284480.0,53.0,8.75
2025-02-13 10:00:00,-0.031585693,-2.256546,271.41162,484608.0,53.0,8.75
2025-02-13 11:00:00,0.09640503,-2.6738586,272.18982,631424.0,53.0,8.75
2025-02-13 12:00:00,0.2041626,-2.921112,272.6464,632192.0,53.0,8.75
2025-02-13 13:00:00,0.089538574,-3.0934906,272.8539,689408.0,53.0,8.75
2025-02-13 14:00:00,-0.112960815,-3.0956726,273.04926,472576.0,53.0,8.75
2025-02-13 15:00:00,0.14356995,-2.6719513,273.10364,371328.0,53.0,8.75
2025-02-13 16:00:00,0.5763855,-2.5629272,273.1518,191808.0,53.0,8.75
2025-02-13 17:00:00,0.8001251,-2.7962952,272.9028,16384.0,53.0,8.75
2025-02-13 18:00:00,0.5045929,-3.261322,273.0606,0.0,53.0,8.75
2025-02-13 19:00:00,-0.0063476562,-3.705902,273.21722,0.0,53.0,8.75
2025-02-13 20:00:00,-0.40667725,-3.8773804,273.44165,0.0,53.0,8.75
2025-02-13 21:00:00,-0.6956787,-3.8159943,273.3794,0.0,53.0,8.75
2025-02-13 22:00:00,-0.620697,-3.8419647,273.15088,0.0,53.0,8.75
2025-02-13 23:00:00,-0.85310364,-3.794098,273.26324,0.0,53.0,8.75
2025-02-14 00:00:00,-1.1082916,-3.3720398,273.25308,0.0,53.0,8.75
2025-02-14 01:00:00,-0.92214966,-2.961258,273.06122,0.0,53.0,8.75
2025-02-14 02:00:00,-0.4942932,-2.883072,272.80972,0.0,53.0,8.75
2025-02-14 03:00:00,-0.25506592,-2.7918854,272.87738,0.0,53.0,8.75
2025-02-14 04:00:00,-0.22363281,-2.7759857,272.94733,0.0,53.0,8.75
2025-02-14 05:00:00,-0.28886414,-2.628128,272.80273,0.0,53.0,8.75
2025-02-14 06:00:00,-0.19345093,-2.3596954,272.7119,0.0,53.0,8.75
2025-02-14 07:00:00,-0.18418884,-2.1652374,272.6692,1792.0,53.0,8.75
2025-02-14 08:00:00,-0.16603088,-2.110855,272.69293,135872.0,53.0,8.75
2025-02-14 09:00:00,-0.40419006,-2.08844,272.91327,339904.0,53.0,8.75
2025-02-14 10:00:00,-0.7297516,-1.5716705,273.42706,595712.0,53.0,8.75
2025-02-14 11:00:00,-0.31703186,-1.354599,273.92316,864960.0,53.0,8.75
2025-02-14 12:00:00,-0.15318298,-1.1533356,274.2226,676352.0,53.0,8.75
2025-02-14 13:00:00,-0.007888794,-1.0218964,274.30234,515200.0,53.0,8.75
2025-02-14 14:00:00,0.17980957,-1.0193481,274.45453,464960.0,53.0,8.75
2025-02-14 15:00:00,0.1982727,-0.9425354,274.28604,382976.0,53.0,8.75
2025-02-14 16:00:00,0.07330322,-1.0247345,273.89377,139840.0,53.0,8.75
2025-02-14 17:00:00,0.12919617,-0.8870239,273.32123,16768.0,53.0,8.75
2025-02-14 18:00:00,0.36653137,-0.5546875,272.5304,0.0,53.0,8.75
2025-02-14 19:00:00,0.321167,-0.3567047,272.23062,0.0,53.0,8.75
2025-02-14 20:00:00,0.27923584,-0.19311523,272.56927,0.0,53.0,8.75
2025-02-14 21:00:00,0.3665619,-0.09577942,272.92395,0.0,53.0,8.75
2025-02-14 22:00:00,0.23338318,0.9332428,273.25443,0.0,53.0,8.75
2025-02-14 23:00:00,0.19763184,1.1373444,272.85544,0.0,53.0,8.75
2025-02-15 00:00:00,-0.0448761,1.122879,272.76828,0.0,53.0,8.75
2025-02-15 01:00:00,-0.09492493,1.0043182,272.99115,0.0,53.0,8.75
2025-02-15 02:00:00,-0.25737,1.1285553,273.05536,0.0,53.0,8.75
2025-02-15 03:00:00,-0.118637085,1.4119873,272.84863,0.0,53.0,8.75
2025-02-15 04:00:00,-0.029373169,1.3853912,272.43286,0.0,53.0,8.75
2025-02-15 05:00:00,-0.28359985,1.6074677,272.14325,0.0,53.0,8.75
2025-02-15 06:00:00,-0.38224792,1.5909729,272.55978,0.0,53.0,8.75
2025-02-15 07:00:00,-0.19682312,1.6053772,272.72208,3968.0,53.0,8.75
2025-02-15 08:00:00,0.050750732,1.1785583,272.53674,175744.0,53.0,8.75
2025-02-15 09:00:00,0.2673645,1.0522919,272.7672,468672.0,53.0,8.75
2025-02-15 10:00:00,0.38401794,0.7816162,273.56604,843712.0,53.0,8.75
2025-02-15 11:00:00,0.23242188,0.36444092,274.06604,897152.0,53.0,8.75
2025-02-15 12:00:00,-0.2632904,0.18902588,274.59955,1.00416e+06,53.0,8.75
2025-02-15 13:00:00,-0.6659851,0.1625061,275.009,876160.0,53.0,8.75
2025-02-15 14:00:00,-0.6343384,0.17481995,275.2015,699776.0,53.0,8.75
2025-02-15 15:00:00,-0.77937317,0.071762085,275.05957,516608.0,53.0,8.75
2025-02-15 16:00:00,-0.95433044,0.20062256,274.20618,252096.0,53.0,8.75
2025-02-15 17:00:00,-1.2218475,0.17883301,272.61682,27904.0,53.0,8.75
2025-02-15 18:00:00,-1.4556732,0.1533966,271.80188,0.0,53.0,8.75
2025-02-15 19:00:00,-1.5987091,-0.04333496,271.3393,0.0,53.0,8.75
2025-02-15 20:00:00,-1.7206879,-0.31677246,270.49048,0.0,53.0,8.75
2025-02-15 21:00:00,-1.8455505,-0.6050873,269.8515,0.0,53.0,8.75
2025-02-15 22:00:00,-1.4437256,-0.5934601,269.70203,0.0,53.0,8.75
2025-02-15 23:00:00,-1.5953674,-0.7538605,269.61102,0.0,53.0,8.75
2025-02-16 00:00:00,-1.4900818,-1.0526886,269.81604,0.0,53.0,8.75
2025-02-16 01:00:00,-1.5435638,-1.0387573,269.6534,0.0,53.0,8.75
2025-02-16 02:00:00,-1.4766235,-1.0474701,269.7238,0.0,53.0,8.75
2025-02-16 03:00:00,-1.1492767,-1.04953,270.97552,0.0,53.0,8.75
2025-02-16 04:00:00,-1.0522156,-1.1950378,271.74118,0.0,53.0,8.75
2025-02-16 05:00:00,-1.5177002,-1.4881744,272.17645,0.0,53.0,8.75
2025-02-16 06:00:00,-2.2801666,-1.8036804,272.25165,0.0,53.0,8.75
2025-02-16 07:00:00,-2.905365,-1.8027344,272.15027,4288.0,53.0,8.75
2025-02-16 08:00:00,-3.5977325,-1.6371002,272.01843,131328.0,53.0,8.75
2025-02-16 09:00:00,-3.5372925,-1.4526825,271.97992,353536.0,53.0,8.75
2025-02-16 10:00:00,-3.4477386,-1.2303314,272.3762,534912.0,53.0,8.75
2025-02-16 11:00:00,-3.3743439,-1.0825958,272.8158,742272.0,53.0,8.75
2025-02-16 12:00:00,-3.4245758,-0.9511261,273.30267,909376.0,53.0,8.75
2025-02-16 13:00:00,-3.4407501,-0.8213043,273.62573,885440.0,53.0,8.75
2025-02-16 14:00:00,-3.4639893,-0.91212463,273.9654,710528.0,53.0,8.75
2025-02-16 15:00:00,-3.4436798,-0.8424225,273.86353,430656.0,53.0,8.75
2025-02-16 16:00:00,-2.7335663,-0.9151764,273.51398,203712.0,53.0,8.75
2025-02-16 17:00:00,-2.5576935,-1.0725403,272.6665,24320.0,53.0,8.75
2025-02-16 18:00:00,-2.7709503,-0.99516296,272.24265,0.0,53.0,8.75
2025-02-16 19:00:00,-2.784439,-0.83462524,271.8072,0.0,53.0,8.75
2025-02-16 20:00:00,-2.724289,-0.7550049,271.49335,0.0,53.0,8.75
2025-02-16 21:00:00,-2.6672058,-0.76223755,271.1825,0.0,53.0,8.75
2025-02-16 22:00:00,-2.6794128,-0.9399414,270.27823,0.0,53.0,8.75
2025-02-16 23:00:00,-2.788208,-0.72203064,269.91367,0.0,53.0,8.75
2025-02-17 00:00:00,-2.796585,-0.50868225,269.44168,0.0,53.0,8.75
2025-02-17 01:00:00,-2.6829834,-0.5794525,269.12894,0.0,53.0,8.75
2025-02-17 02:00:00,-2.502884,-0.5466156,268.71692,0.0,53.0,8.75
2025-02-17 03:00:00,-2.5759735,-0.24490356,268.4809,0.0,53.0,8.75
2025-02-17 04:00:00,-2.364334,-0.14601135,268.33078,0.0,53.0,8.75
2025-02-17 05:00:00,-2.367859,0.12898254,268.08945,0.0,53.0,8.75
2025-02-17 06:00:00,-2.4876251,0.48526,267.79584,0.0,53.0,8.75
2025-02-17 07:00:00,-2.4628143,0.55908203,267.66028,4288.0,53.0,8.75
2025-02-17 08:00:00,-2.6212616,0.91363525,268.97473,142528.0,53.0,8.75
2025-02-17 09:00:00,-2.5589447,0.91070557,270.37952,343360.0,53.0,8.75
2025-02-17 10:00:00,-2.583191,1.4045868,271.93372,581248.0,53.0,8.75
2025-02-17 11:00:00,-2.265625,1.0519104,272.99048,841472.0,53.0,8.75
2025-02-17 12:00:00,-2.3529968,0.91052246,273.89374,1.2528e+06,53.0,8.75
2025-02-17 13:00:00,-2.304428,0.59866333,273.88525,812352.0,53.0,8.75
2025-02-17 14:00:00,-2.3576355,0.27775574,273.69894,573184.0,53.0,8.75
2025-02-17 15:00:00,-2.5605774,0.04675293,273.58844,391744.0,53.0,8.75
2025-02-17 16:00:00,-1.9399261,-0.2809906,273.0484,202112.0,53.0,8.75
2025-02-17 17:00:00,-2.0051422,-0.347229,272.0135,27008.0,53.0,8.75
2025-02-17 18:00:00,-2.054428,-0.19068909,271.14496,0.0,53.0,8.75
2025-02-17 19:00:00,-2.0301514,-0.103393555,270.4149,0.0,53.0,8.75
2025-02-17 20:00:00,-2.072403,0.08769226,269.5947,0.0,53.0,8.75
2025-02-17 21:00:00,-1.8168182,0.31915283,268.96722,0.0,53.0,8.75
2025-02-17 22:00:00,-1.6208496,0.25239563,268.18896,0.0,53.0,8.75
2025-02-17 23:00:00,-1.505249,0.32002258,267.67468,0.0,53.0,8.75
2025-02-18 00:00:00,-1.6363068,0.24205017,266.46393,0.0,53.0,8.75
2025-02-18 01:00:00,-1.8603058,0.10958862,266.70074,0.0,53.0,8.75
2025-02-18 02:00:00,-1.9459076,0.1773529,266.05756,0.0,53.0,8.75
2025-02-18 03:00:00,-2.009262,0.21855164,265.6521,0.0,53.0,8.75
2025-02-18 04:00:00,-2.0307617,0.2115326,265.21375,0.0,53.0,8.75
2025-02-18 05:00:00,-1.9409332,0.37142944,265.07178,0.0,53.0,8.75
2025-02-18 06:00:00,-2.0305634,0.5701752,265.01663,0.0,53.0,8.75
2025-02-18 07:00:00,-2.377655,0.8023529,266.03162,11712.0,53.0,8.75
2025-02-18 08:00:00,-2.505783,1.0357666,268.26233,290432.0,53.0,8.75
2025-02-18 09:00:00,-2.4416504,1.2951813,270.1341,745408.0,53.0,8.75
2025-02-18 10:00:00,-2.605667,1.4588776,272.0227,1.150656e+06,53.0,8.75
2025-02-18 11:00:00,-2.721878,1.6324463,272.91656,1.4288e+06,53.0,8.75
2025-02-18 12:00:00,-3.0601807,1.4526062,273.68234,1.543744e+06,53.0,8.75
2025-02-18 13:00:00,-3.24617,1.395874,274.27338,1.482944e+06,53.0,8.75
2025-02-18 14:00:00,-3.4230804,1.2189941,274.579,1.253184e+06,53.0,8.75
2025-02-18 15:00:00,-3.1221466,1.0172424,274.56955,883776.0,53.0,8.75
2025-02-18 16:00:00,-2.6483002,0.56159973,274.0191,430592.0,53.0,8.75
2025-02-18 17:00:00,-3.1863403,0.58644104,272.5753,56576.0,53.0,8.75
2025-02-18 18:00:00,-3.683487,0.74897766,271.89996,0.0,53.0,8.75
2025-02-18 19:00:00,-3.85701,1.121109,271.28638,0.0,53.0,8.75
2025-02-18 20:00:00,-3.6518402,1.5108032,270.80658,0.0,53.0,8.75
2025-02-18 21:00:00,-3.448059,1.6608887,270.29492,0.0,53.0,8.75
2025-02-18 22:00:00,-3.59375,1.6362457,269.95392,0.0,53.0,8.75
2025-02-18 23:00:00,-3.9431458,1.7668457,269.61383,0.0,53.0,8.75
2025-02-19 00:00:00,-3.7881012,1.9173279,269.32382,0.0,53.0,8.75
2025-02-19 01:00:00,-3.552887,1.963089,269.01855,0.0,53.0,8.75
2025-02-19 02:00:00,-3.4858704,1.877182,268.55957,0.0,53.0,8.75
2025-02-19 03:00:00,-3.6911316,1.8340912,268.26947,0.0,53.0,8.75
2025-02-19 04:00:00,-3.932846,1.9693298,268.13098,0.0,53.0,8.75
2025-02-19 05:00:00,-4.0692444,1.9719391,268.1505,0.0,53.0,8.75
2025-02-19 06:00:00,-4.206726,2.000473,268.20853,0.0,53.0,8.75
2025-02-19 07:00:00,-4.34433,2.1608734,268.38586,15040.0,53.0,8.75
2025-02-19 08:00:00,-4.191345,1.9500732,269.79077,309632.0,53.0,8.75
2025-02-19 09:00:00,-4.626236,2.4696045,271.36395,771328.0,53.0,8.75
2025-02-19 10:00:00,-4.5585785,2.3205566,273.28986,1.179264e+06,53.0,8.75
2025-02-19 11:00:00,-4.9743195,2.6098785,274.75372,1.458112e+06,53.0,8.75
2025-02-19 12:00:00,-5.1594543,2.826065,275.857,1.57248e+06,53.0,8.75
2025-02-19 13:00:00,-5.074707,2.9334106,276.57318,1.50944e+06,53.0,8.75
2025-02-19 14:00:00,-4.9602814,2.797989,276.91733,1.27552e+06,53.0,8.75
2025-02-19 15:00:00,-4.774719,2.565506,276.73065,900416.0,53.0,8.75
2025-02-19 16:00:00,-4.682022,2.740036,275.89697,444736.0,53.0,8.75
2025-02-19 17:00:00,-4.4385223,2.9813385,274.79376,62464.0,53.0,8.75
2025-02-19 18:00:00,-4.3660126,3.117096,273.96677,0.0,53.0,8.75
2025-02-19 19:00:00,-4.3540497,3.235138,273.35522,0.0,53.0,8.75
2025-02-19 20:00:00,-4.146759,3.327011,272.88055,0.0,53.0,8.75
2025-02-19 21:00:00,-3.807907,3.3322601,272.5973,0.0,53.0,8.75
2025-02-19 22:00:00,-3.4126892,3.1259155,272.25998,0.0,53.0,8.75
2025-02-19 23:00:00,-3.2101593,3.102951,271.9021,0.0,53.0,8.75
2025-02-20 00:00:00,-3.3751373,3.0404816,271.56613,0.0,53.0,8.75
2025-02-20 01:00:00,-3.1680756,2.921402,271.3908,0.0,53.0,8.75
2025-02-20 02:00:00,-2.8492584,2.8309784,271.07983,0.0,53.0,8.75
2025-02-20 03:00:00,-3.0801086,2.8566284,270.78775,0.0,53.0,8.75
2025-02-20 04:00:00,-2.9997253,3.0393066,270.6753,0.0,53.0,8.75
2025-02-20 05:00:00,-2.677719,3.1587677,270.528,0.0,53.0,8.75
2025-02-20 06:00:00,-2.6786652,3.1107635,270.5156,0.0,53.0,8.75
2025-02-20 07:00:00,-2.419876,3.1875,270.6851,16704.0,53.0,8.75
2025-02-20 08:00:00,-2.2034302,3.3233032,271.9795,276032.0,53.0,8.75
2025-02-20 09:00:00,-2.0691223,3.1958313,273.61237,636224.0,53.0,8.75
2025-02-20 10:00:00,-1.6381989,2.7338715,275.85443,847808.0,53.0,8.75
2025-02-20 11:00:00,-1.5036163,2.7797546,277.11493,903488.0,53.0,8.75
2025-02-20 12:00:00,-1.809433,2.5746613,277.92682,828928.0,53.0,8.75
2025-02-20 13:00:00,-1.9655914,2.6477814,278.1054,755328.0,53.0,8.75
2025-02-20 14:00:00,-1.9890747,3.1976166,278.68716,633024.0,53.0,8.75
2025-02-20 15:00:00,-1.7813568,3.5057678,279.63525,515776.0,53.0,8.75
2025-02-20 16:00:00,-1.413269,3.499939,279.33655,292352.0,53.0,8.75
2025-02-20 17:00:00,-1.1875458,3.4659424,278.58167,43008.0,53.0,8.75
2025-02-20 18:00:00,-0.81144714,3.7846527,278.72903,0.0,53.0,8.75
2025-02-20 19:00:00,-0.4771881,3.863678,279.26135,0.0,53.0,8.75
2025-02-20 20:00:00,-0.39212036,3.8964539,279.4963,0.0,53.0,8.75
2025-02-20 21:00:00,0.4983368,3.7635956,279.64017,0.0,53.0,8.75
2025-02-20 22:00:00,1.2654266,3.295044,279.39728,0.0,53.0,8.75
2025-02-20 23:00:00,1.0968475,3.403885,279.83038,0.0,53.0,8.75
2025-02-21 00:00:00,1.0546875,3.5608368,279.89868,0.0,53.0,8.75
2025-02-21 01:00:00,1.1846619,3.5522156,280.19714,0.0,53.0,8.75
2025-02-21 02:00:00,1.3363342,3.3660889,280.53253,0.0,53.0,8.75
2025-02-21 03:00:00,1.3194275,3.3549347,280.78424,0.0,53.0,8.75
2025-02-21 04:00:00,1.1276245,3.3482513,280.91687,0.0,53.0,8.75
2025-02-21 05:00:00,0.9054413,3.2359772,281.08942,0.0,53.0,8.75
